t_event,osc_idx,bub_id,event_type,radius,cutoff_tau,weight,peak_accel
1.17194,4,594,M,0.021879,0,0,0.00297359889
1.20639,4,759,M,0.0220901,0,0,0.00224236081
1.22222,4,859,M,0.0221158,0,0,0.00198473334
1.24556,4,938,S,0.0221248,0,0,0.00164991672
1.26194,4,977,M,0.0222906,0.00209953023,1569.15448,0.00144077306
1.27722,4,996,M,0.0225646,0.00376076667,1531.27645,0.00475634217
1.305,4,1156,M,0.0225443,0,0,0.00391687257
1.31944,4,1262,M,0.0225624,0,0,0.00341507028
1.32222,4,1274,M,0.0224174,0,0,0.00333337887
1.34667,4,1424,M,0.0224036,0.00278925757,1553.3648,0.0031288103
1.35917,4,1495,M,0.0222632,0,0,0.00291416806
1.36611,4,1549,M,0.0222669,0.00236761149,1572.49666,0.00258358142
1.37333,4,1604,S,0.0219251,0.00365418333,-796.973214,0.00467361096
1.41389,4,1811,M,0.0221444,0.00369073333,1589.94305,0.00538458576
1.42972,4,1888,M,0.0221135,0,0,0.00489861189
1.485,4,1985,S,0.0222996,0,0,0.00293427964
1.495,4,2000,M,0.0225451,0.00375751667,1533.92658,0.00643809468
1.52694,4,2154,M,0.0227561,0,0,0.00481139872
1.55556,4,2267,M,0.0227048,0,0,0.00362806664
1.56889,4,2312,S,0.0224365,0.00373941667,-761.054966,0.00522827983
1.63889,4,2569,M,0.0224789,0,0,0.00275093698
1.74972,4,2993,M,0.0224299,0,0,0.000992580292
1.75667,4,3035,S,0.0224956,0,0,0.000938403911
0.851667,5,219,M,0.00498378,0,0,0
0.851944,6,221,S,0.00411402,0.00068567,-22642.1132,0.00195134669
0.902778,7,272,N,0.00310175,0.000516958333,-39836.8988,0.00194110305
0.913889,8,286,S,0.00489314,0.000815523333,-16004.8052,0.00196284878
0.931944,9,315,S,0.00493887,0.000823145,-15709.7513,0.00196231336
0.9575,10,372,S,0.00359392,0.000598986667,-29671.1807,0.00195478846
0.966944,11,407,S,0.014079,0.0023465,-1932.85418,0.00210234262
0.985833,11,420,M,0.0139855,0,0,0.00157851335
0.994444,11,432,M,0.013993,0,0,0.00130083705
1.01028,11,440,S,0.0138906,0,0,0.00098879156
1.02361,11,465,M,0.0143596,0.00175101062,3781.28972,0.00209189196
1.01028,12,441,S,0.0051279,0,0,0
1.02472,13,469,S,0.0043602,0.0007267,-20157.116,0.00195674948
1.04056,14,476,N,0.00417831,0.000696385,-21950.5856,0.00195857408
1.05361,15,484,N,0.00341392,0.000568986667,-32883.2009,0.00195357081
1.06917,16,493,S,0.00383421,0.000639035,-26068.0773,0.00196146262
1.0975,17,515,S,0.00397903,0.000663171667,-24204.742,0.00195030085
1.17083,18,589,S,0.00397903,0.000663171667,-24204.742,0.00195944754
1.17111,19,591,S,0.00703485,0.001172475,-7742.42988,0.00202237381
1.34722,19,1430,M,0.0094642,0,0,5.18236386e-06
1.36111,19,1510,M,0.00920635,0,0,3.40409719e-06
1.36583,19,1548,M,0.00933495,0,0,2.41370713e-06
1.37028,19,1584,M,0.0092668,0,0,2.4619907e-06
1.38667,19,1661,M,0.0092882,0,0,1.74832311e-06
1.39056,19,1692,M,0.0091407,0,0,1.53288573e-06
1.51333,19,2048,M,0.0091186,0,0,7.74164832e-08
1.52694,19,2155,M,0.00874935,0,0,1.4434357e-07
1.53278,19,2181,S,0.0085776,0.00083,-5207.62227,0.000389393043
1.53361,19,2185,S,0.00729325,0.00121554167,-7203.46796,0.0015359023
1.17389,20,596,S,0.00367754,0.000612923333,-28336.9362,0.00194863681
1.18028,21,626,S,0.0098664,0.0016444,-3935.90079,0.00206832762
1.19417,21,686,M,0.00916705,0.00152784167,9278.76092,0.00492578439
1.19972,21,723,S,0.0084865,0.00141441667,-5320.03639,0.00495485012
1.2075,21,769,S,0.00761795,0.00126965833,-6602.43232,0.00606426921
1.21639,21,816,S,0.00771205,0,0,0.00482554758
1.315,21,1228,S,0.0076433,0.00127388333,-6558.7052,0.0022581289
1.34583,21,1417,M,0.00851705,0.00141950833,10749.1958,0.00430740708
1.35778,21,1483,S,0.0071807,0.00119678333,-7431.07427,0.00478257572
1.37417,21,1609,M,0.00737545,0,0,0.00296402503
1.38333,21,1647,S,0.0067398,0.0011233,-8435.22784,0.00433200063
1.4025,21,1768,M,0.00738895,0,0,0.00205989148
1.41667,21,1816,M,0.0073822,0,0,0.00128373683
1.42861,21,1885,S,0.0071448,0,0,0.000888702402
1.44194,21,1919,S,0.0066577,0.00110961667,-8644.5727,0.00189262276
1.56944,21,2315,S,0.0065392,0.00108986667,-8960.75137,0.0019709872
1.5725,21,2337,S,0.0065306,0,0,0.0018216201
1.63306,21,2549,M,0.00663265,0,0,0.000247629625
1.19389,22,682,M,0.006016,0,0,0
1.19667,22,701,M,0.0064519,0,0,0
1.20694,22,766,M,0.00647835,0,0,0
1.22083,22,851,M,0.0065306,0,0,6.57234575e-08
1.23139,22,919,S,0.0057499,0.000958316667,-11590.0723,0.00195750269
1.2775,22,997,M,0.0067479,0.00112465,17125.2233,0.00443258326
1.28861,22,1049,S,0.0059019,0.00098365,-11000.6982,0.00334364867
1.3325,22,1304,S,0.0061455,0,0,0.000290625319
1.19389,23,683,N,0.00341392,0.000568986667,-32883.2009,0.00194546549
1.195,24,692,S,0.00479902,0.000799836667,-16638.8402,0.00196592772
1.29111,24,1065,M,0.00439861,0,0,2.59532667e-05
1.29722,24,1103,M,0.00468432,0,0,1.8012159e-05
1.19833,25,711,S,0.00489314,0.000815523333,-16004.8052,0.00194347677
1.20556,25,752,M,0.00538135,0,0,0.00143703936
1.20972,25,778,M,0.0053039,0,0,0.00115636725
1.55389,25,2250,M,0.00565935,0,0,7.70935876e-07
1.55611,25,2270,S,0.00505685,0.000842808333,-14985.1611,0.00193726015
1.21361,26,801,N,0.0207179,0.00345298333,-892.5593,0.00197413148
1.23333,26,926,S,0.0207273,0,0,0.00168681059
1.21639,27,815,S,0.0050855,0.000847583333,-14816.7703,0.00197276398
1.21889,28,834,S,0.00397903,0.000663171667,-24204.742,0.00195296692
1.21972,29,839,N,0.00390797,0.000651328333,-25093.156,0.00195162005
1.2475,29,940,M,0.00458134,0.000763556667,37156.2671,0.00383800615
1.42583,29,1868,S,0.0043602,0.0007267,-20157.116,0.00194961699
1.22056,30,848,S,0.00419931,0.000699885,-21731.5554,0.00195524267
1.22528,31,876,S,0.0059019,0.00098365,-11000.6982,0.00198300026
1.23139,32,920,S,0.0042201,0.00070335,-21517.929,0.00195501576
1.23472,33,927,N,0.00417831,0.000696385,-21950.5856,0.00194832277
1.25028,34,943,N,0.0199379,0.00332298333,-963.764428,0.00201267328
1.58528,34,2392,M,0.0228518,0,0,9.52694327e-05
1.64639,34,2591,M,0.0228771,0,0,5.05748292e-05
1.67167,34,2642,M,0.0228157,0,0,4.11245213e-05
1.69194,34,2694,M,0.0226072,0,0,3.54159986e-05
1.69833,34,2725,M,0.0226503,0,0,3.19124422e-05
1.70778,34,2790,M,0.0225312,0,0,3.21074252e-05
1.72222,34,2861,M,0.0222401,0,0,2.8666419e-05
1.73111,34,2886,M,0.0199583,0,0,2.69316277e-05
1.76028,34,3058,S,0.0200851,0,0,2.12360427e-05
1.28861,35,1050,S,0.00466747,0.000777911667,-17590.118,0.00196958814
1.29417,36,1084,S,0.0041571,0.00069285,-22175.1846,0.00195577137
1.29778,37,1106,N,0.00393194,0.000655323333,-24788.086,0.00195193849
1.30361,38,1147,N,0.0072304,0.00120506667,-7329.25655,0.0020215688
1.38833,38,1672,M,0.0075989,0.00126648333,13503.9784,0.00414753355
1.40056,38,1753,M,0.00750195,0,0,0.00303277021
1.41417,38,1813,M,0.00771205,0,0,0.00178085401
1.42722,38,1878,S,0.0067398,0.0011233,-8435.22784,0.00146031167
1.49861,38,2008,M,0.0067961,0,0,8.86651247e-05
1.30556,39,1163,N,0.00827135,0.00137855833,-5600.42447,0.00204518955
1.31889,39,1259,S,0.0076996,0,0,0.00159769602
1.33167,39,1303,M,0.00744255,0,0,0.00107652357
1.34694,39,1429,M,0.0065392,0,0,0.000828980863
1.35056,39,1456,S,0.00373123,0.000621871667,-27527.1486,0.00212567965
1.31306,40,1206,S,0.00338201,0.000563668333,-33506.7812,0.00194863717
1.31444,41,1223,S,0.0044735,0,0,0
1.31583,42,1235,N,0.00443638,0.000739396667,-19470.6876,0.00195547667
1.31694,43,1243,S,0.0067398,0,0,0
1.32389,43,1284,M,0.0069444,0,0,0
1.34639,43,1421,M,0.0068827,0,0,0
1.35889,43,1493,M,0.00681995,0,0,1.09911365e-08
1.36306,43,1529,S,0.00602615,0.00100435833,-10551.6868,0.00197140303
1.38889,43,1675,S,0.00615525,0,0,0.000779376758
1.39333,43,1714,M,0.0067479,0.00112465,17125.2233,0.00368578497
1.52222,43,2124,M,0.0067398,0,0,6.08889767e-05
1.59611,43,2424,M,0.0073002,0,0,5.48254667e-06
1.31889,44,1258,S,0.0063163,0,0,1.66966657e-08
1.33306,44,1308,M,0.0069748,0.00116246667,16029.0212,0.00430467625
1.33639,44,1331,S,0.00475054,0.000791756667,-16980.2287,0.00456223626
1.33083,45,1298,N,0.00341392,0.000568986667,-32883.2009,0.00194488164
1.34528,46,1412,N,0.0070645,0.00117741667,-7677.5691,0.00199676336
1.36111,46,1511,M,0.00866185,0,0,0.00111280907
1.36639,46,1551,S,0.00693675,0.001156125,-7962.98924,0.00265580934
1.375,46,1613,S,0.00820075,0,0,0.00202707021
1.38889,46,1677,M,0.00800435,0.00133405833,12170.4575,0.00554180203
1.40167,46,1756,S,0.0073002,0.0012167,-7189.75733,0.00388011759
1.40639,46,1792,S,0.00778565,0,0,0.00250661424
1.48444,46,1983,S,0.00713035,0.00118839167,-7536.40247,0.00188745591
1.48972,46,1989,S,0.0073414,0,0,0.00159692801
1.52528,46,2143,M,0.0059019,0.00098365,22387.3683,0.00405889404
1.53028,46,2170,M,0.00561295,0,0,0.00338732175
1.34944,47,1443,S,0.00424068,0.00070678,-21309.5478,0.00195471459
1.35778,48,1484,S,0.00592295,0.000987158333,-10922.6353,0.00197084282
1.35944,49,1498,N,0.00310175,0.000516958333,-39836.8988,0.00193920725
1.36167,50,1512,S,0.00569365,0.000948941667,-11820.2392,0.00194837592
1.36306,51,1528,S,0.00475054,0.000791756667,-16980.2287,0.00196260005
1.37333,52,1605,S,0.00707925,0.001179875,-7645.60594,0.0020321646
1.38778,52,1670,M,0.0071664,0,0,0.00125803578
1.4025,52,1767,M,0.00738895,0,0,0.000750116276
1.375,53,1614,S,0.00432109,0.000720181667,-20523.7107,0.00195481368
1.3825,54,1645,N,0.00367754,0.000612923333,-28336.9362,0.0019513444
1.38333,55,1646,S,0.00456372,0.00076062,-18399.1124,0.00195445676
1.38389,56,1651,N,0.0037575,0.00062625,-27143.5174,0.00195282988
1.39778,57,1737,N,0.00404765,0.000674608333,-23390.8676,0.00194980464
1.40167,58,1755,S,0.00432109,0.000720181667,-20523.7107,0.00196324607
1.40222,59,1765,S,0.00478297,0.000797161667,-16750.7127,0.00197425923
1.40444,59,1782,M,0.00561295,0.000935491667,24751.9727,0.00539621602
1.40472,60,1786,S,0.00624155,0.00104025833,-9835.88173,0.00197828367
1.40639,61,1793,S,0.00426107,0.000710178333,-21106.0615,0.00195416922
1.42583,62,1869,S,0.00430127,0.000716878333,-20713.3223,0.00195166711
1.42722,63,1879,S,0.00454596,0.00075766,-18543.178,0.00195149342
1.42861,64,1884,S,0.00456372,0.00076062,-18399.1124,0.00196219496
1.45778,64,1951,M,0.0054935,0,0,0.000403362996
1.49972,64,2009,M,0.0065046,0.0010841,18430.4432,0.00422914365
1.51028,64,2035,S,0.0050279,0.000837983333,-15158.2479,0.00442089668
1.775,64,3143,M,0.00476681,0,0,4.01643299e-08
1.79056,64,3220,M,0.0050855,0,0,3.03687521e-08
1.80056,64,3311,S,0.00452806,0.000754676667,-18690.0981,0.00192556742
1.44194,65,1920,S,0.00449183,0.000748638333,-18992.862,0.00195016562
1.44528,66,1930,N,0.00411402,0.00068567,-22642.1132,0.00194933421
1.48972,67,1990,S,0.0046505,0.000775083333,-17718.7472,0.00195511671
1.51028,68,2036,S,0.00490848,0.00081808,-15904.9104,0.00196870445
1.7075,68,2789,S,0.00441757,0.000736261667,-19636.8799,0.0019710015
1.52083,69,2112,S,0.0044735,0.000745583333,-19148.851,0.00197227407
1.53028,70,2169,S,0.0037575,0.00062625,-27143.5174,0.00195483796
1.53361,71,2184,S,0.00588065,0.000980108333,-11080.3546,0.00197449789
1.64639,71,2589,S,0.0059543,0,0,2.78860136e-05
1.79861,71,3287,M,0.0058485,0,0,9.41032701e-08
1.815,71,3426,M,0.00613575,0,0,9.46167053e-08
1.82389,71,3535,S,0.0053429,0.000890483333,-13423.349,0.00192820651
1.85417,71,3824,S,0.00441757,0.000736261667,-19636.8799,0.00254520314
1.53889,72,2215,N,0.0092754,0.0015459,-4453.48817,0.0019806873
1.53889,73,2217,N,0.00411402,0.00068567,-22642.1132,0.00195577277
1.54139,74,2225,N,0.00424068,0.00070678,-21309.5478,0.00196366713
1.5625,74,2292,M,0.00400217,0,0,0.000645635133
1.55611,75,2269,S,0.00402503,0.000670838333,-23654.559,0.00195147589
1.56306,76,2294,S,0.00591245,0.000985408333,-10961.4698,0.00202642815
1.57889,77,2364,N,0.00476681,0.000794468333,-16864.4958,0.00195525677
1.58139,78,2377,N,0.00383421,0.000639035,-26068.0773,0.0019512703
1.59472,79,2418,N,0.00428127,0.000713545,-20907.3318,0.00195879127
1.63861,80,2568,N,0.00367754,0.000612923333,-28336.9362,0.0019654395
1.64861,81,2592,N,0.00341392,0.000568986667,-32883.2009,0.00195516271
1.66694,82,2632,N,0.0199379,0.00332298333,-963.764428,0.00201292007
2.09694,82,7165,M,0.0229523,0,0,3.50057286e-05
2.11,82,7355,M,0.0231684,0,0,3.11619531e-05
2.1375,82,7712,M,0.0228905,0,0,2.53964518e-05
2.14583,82,7800,M,0.0228884,0,0,2.40956894e-05
2.16167,82,8048,M,0.0228398,0,0,2.12651297e-05
2.20778,82,8931,M,0.0226417,0,0,1.45291684e-05
2.22111,82,9261,M,0.0227548,0,0,1.2759445e-05
2.25,82,9836,S,0.0187541,0.00312568333,-1089.27926,0.00200046798
2.25667,82,9942,M,0.018691,0.00311516667,2231.77044,0.00420447803
2.285,82,10282,S,0.0189284,0,0,0.00318642287
2.33,82,10734,S,0.0190955,0,0,0.00214771202
2.34556,82,11045,M,0.0192549,0.00187046031,2102.96036,0.00261106199
2.36611,82,11283,M,0.0192031,0,0,0.00210546112
2.375,82,11374,S,0.0187834,0,0,0.00212869567
2.38861,82,11562,M,0.0193783,0,0,0.00182920376
2.40278,82,11744,M,0.0195388,0,0,0.00154156335
2.42639,82,12082,M,0.0196778,0,0,0.00121015935
2.44444,82,12452,M,0.0196368,0,0,0.00101195211
2.45222,82,12601,M,0.0196061,0,0,0.000928811871
2.46917,82,12874,M,0.0194438,0,0,0.00079652759
2.49778,82,13450,S,0.0187194,0.0031199,-1093.32153,0.00186972999
2.51389,82,13685,M,0.0188136,0.00228916851,2202.77717,0.00153717264
2.5275,82,13920,M,0.0211483,0,0,0.000718725648
2.5325,82,14017,M,0.0211664,0,0,0.000689813192
2.54111,82,14148,M,0.0208111,0,0,0.000688090473
2.55556,82,14413,S,0.0205212,0.0034202,-909.752644,0.00187908847
2.56944,82,14626,M,0.0205431,0.0014447929,1847.47952,0.00170790969
2.57861,82,14763,S,0.020267,0.00337783333,-932.717828,0.00301838701
2.59694,82,14998,S,0.0202545,0,0,0.00267334138
1.67917,83,2658,N,0.00341392,0.000568986667,-32883.2009,0.00195425653
1.685,84,2679,N,0.00452806,0.000754676667,-18690.0981,0.00195129094
1.68694,85,2686,N,0.00397903,0.000663171667,-24204.742,0.00194850808
1.68722,86,2688,N,0.00578315,0.000963858333,-11457.1657,0.00198783986
1.69722,87,2712,N,0.00310175,0.000516958333,-39836.8988,0.0019453528
1.7,88,2733,N,0.00344524,0.000574206667,-32287.9259,0.00195951525
1.70694,89,2783,N,0.00449183,0.000748638333,-18992.862,0.00195277549
1.7075,90,2788,S,0.00367754,0.000612923333,-28336.9362,0.00195310937
1.70833,91,2795,N,0.00565935,0.000943225,-11963.9711,0.00200433075
1.71028,92,2807,N,0.00390797,0.000651328333,-25093.156,0.00195158674
1.71083,93,2811,S,0.00397903,0.000663171667,-24204.742,0.00195119956
1.715,94,2831,N,0.00367754,0.000612923333,-28336.9362,0.00195274942
1.71778,95,2847,N,0.00370457,0.000617428333,-27924.8506,0.00194785216
1.72028,96,2854,N,0.00367754,0.000612923333,-28336.9362,0.00196641419
1.735,97,2912,M,0.0140492,0,0,0
1.74917,97,2987,M,0.0137926,0,0,0
1.74333,98,2946,S,0.00432109,0,0,0
1.7475,99,2975,N,0.00341392,0.000568986667,-32883.2009,0.00195091427
1.74944,100,2990,N,0.00430127,0.000716878333,-20713.3223,0.00195743772
1.75056,100,2996,M,0.00432109,0,0,0.00189506613
1.81722,100,3445,M,0.0043602,0,0,5.65385677e-05
1.82,100,3485,M,0.00471767,0,0,4.89010491e-05
1.74972,101,2992,N,0.0061843,0.00103071667,-10018.8536,0.00200018431
1.75972,102,3053,N,0.00734825,0.00122470833,-7096.0284,0.00201563203
1.76222,103,3071,N,0.00310175,0.000516958333,-39836.8988,0.00194521887
1.76306,104,3075,N,0.00576105,0.000960175,-11545.2471,0.00202378306
1.7775,104,3155,M,0.00478297,0,0,0.00131627823
1.79167,104,3224,M,0.0053558,0,0,0.000578310641
1.80028,104,3308,M,0.00459882,0,0,0.00045817178
1.76389,105,3079,N,0.013115,0.00218583333,-2227.4572,0.00206016463
1.77417,105,3138,M,0.0131171,0.00123449802,4531.61583,0.00179949885
1.79139,105,3223,M,0.0138023,0.00230038333,4092.82771,0.00366018121
1.80472,105,3348,M,0.0138312,0,0,0.00290777018
1.81806,105,3455,M,0.0138543,0,0,0.00233231939
1.83278,105,3660,M,0.0137829,0,0,0.00177511848
1.84722,105,3749,S,0.0130633,0.00217721667,-2245.12406,0.00147237506
1.85694,105,3848,S,0.0130265,0,0,0.00080160899
2.10778,105,7332,M,0.0128326,0,0,8.49537979e-06
2.12472,105,7558,S,0.0118143,0.00196905,-2744.95476,0.00201282175
2.12722,105,7599,S,0.0120269,0,0,0.00197290516
2.14806,105,7826,M,0.0130806,0.0021801,4556.94247,0.00288373133
2.19917,105,8764,S,0.0127243,0.00212071667,-2366.35345,0.00284880625
2.20833,105,8940,M,0.0152486,0,0,0.00270497879
2.22139,105,9265,S,0.0130482,0,0,0.00255800166
2.23611,105,9571,S,0.0111996,0,0,0.00208793845
2.24167,105,9691,S,0.0109595,0.00182658333,-3189.87604,0.00189960576
1.77639,106,3147,N,0.00383421,0.000639035,-26068.0773,0.00195294161
1.77889,107,3166,N,0.00411402,0.00068567,-22642.1132,0.00195676494
1.78,108,3174,S,0.0037575,0.00062625,-27143.5174,0.00194806426
1.78111,109,3182,N,0.00578315,0.000963858333,-11457.1657,0.00196824468
1.7975,110,3275,N,0.0055539,0.00092565,-12422.6554,0.00198403801
1.80278,111,3332,N,0.00404765,0.000674608333,-23390.8676,0.00196180301
1.805,112,3350,N,0.005975,0.000995833333,-10733.141,0.00198473875
1.81889,112,3466,M,0.00591245,0,0,0.00121749833
1.83028,112,3629,M,0.0055539,0,0,0.000862900173
1.81,113,3382,N,0.00367754,0.000612923333,-28336.9362,0.001955809
1.81278,114,3409,N,0.00390797,0.000651328333,-25093.156,0.00195319292
1.82389,115,3536,S,0.00417831,0.000696385,-21950.5856,0.00195067421
1.82806,116,3593,N,0.00419931,0.000699885,-21731.5554,0.00195743175
1.83222,117,3654,N,0.0052376,0.000872933333,-13968.5928,0.00199088413
1.86111,117,3855,M,0.0050855,0,0,0.000597232754
1.86556,117,3882,S,0.00451002,0.00075167,-18839.9411,0.00178071117
1.8725,117,3921,S,0.00434074,0,0,0.00136266751
1.88806,117,4050,M,0.0053429,0.000890483333,27317.6713,0.00459174953
1.90222,117,4157,M,0.0055419,0,0,0.00235998938
1.91528,117,4318,S,0.00476681,0.000794468333,-16864.4958,0.00146851845
1.83333,118,3666,N,0.0042201,0.00070335,-21517.929,0.0019557475
1.84417,119,3731,N,0.00404765,0.000674608333,-23390.8676,0.00196219663
1.85417,120,3825,S,0.00395562,0.00065927,-24492.1372,0.00195131241
1.85694,121,3847,S,0.00795805,0.00132634167,-6050.11147,0.00200664604
1.8675,122,3895,N,0.00499856,0.000833093333,-15336.7442,0.0019550994
1.8725,123,3922,S,0.0037575,0.00062625,-27143.5174,0.00194722629
1.8725,124,3926,N,0.00404765,0.000674608333,-23390.8676,0.00195631578
1.88139,125,3993,N,0.00445501,0.000742501667,-19308.1567,0.00195569808
1.88778,126,4047,N,0.00310175,0.000516958333,-39836.8988,0.0019433877
1.89833,127,4116,N,0.00997865,0.00166310833,-3847.84252,0.00200521908
1.90194,128,4149,N,0.00365009,0.000608348333,-28764.8312,0.00195265339
1.90194,129,4150,N,0.0062226,0.0010371,-9895.88728,0.00200772851
1.9075,129,4214,S,0.00664935,0,0,0.00160234746
2.04167,129,6531,M,0.0071376,0.0011896,15306.0833,0.00402004573
2.09639,129,7153,S,0.0062035,0.00103391667,-9956.92519,0.00274657159
2.10722,129,7319,S,0.0059543,0.000992383333,-10807.9068,0.00390955327
2.125,129,7565,M,0.0071376,0.0011896,15306.0833,0.00559818832
2.16139,129,8040,S,0.006016,0.00100266667,-10587.326,0.00396232691
2.21806,129,9199,M,0.00591245,0,0,0.000474687946
2.23083,129,9463,M,0.00593345,0,0,0.000283359348
2.24694,129,9776,S,0.0053429,0.000890483333,-13423.349,0.00213086536
2.27778,129,10195,M,0.0059019,0,0,0.00055699698
2.28972,129,10329,M,0.00507125,0,0,0.000399325371
2.66417,129,16128,M,0.005251,0,0,1.99836586e-11
3.2575,129,23601,M,0.0049689,0,0,3.94418189e-22
3.33167,129,24140,M,0.00484654,0,0,1.52449915e-23
3.345,129,24271,M,0.0052908,0,0,4.82159125e-07
3.35778,129,24405,S,0.00434074,0.000723456667,-20338.2841,0.00194664719
1.90194,130,4152,N,0.00424068,0.00070678,-21309.5478,0.00196972248
1.90778,131,4221,N,0.00476681,0.000794468333,-16864.4958,0.00195597926
1.91528,132,4319,S,0.00367754,0.000612923333,-28336.9362,0.0019510563
1.92167,133,4405,N,0.00341392,0.000568986667,-32883.2009,0.00195263235
1.92194,134,4407,N,0.00428127,0.000713545,-20907.3318,0.00195540478
1.92333,135,4418,N,0.00367754,0.000612923333,-28336.9362,0.00195096
1.92889,136,4478,N,0.00341392,0.000568986667,-32883.2009,0.00194511058
1.92889,137,4479,N,0.00331633,0.000552721667,-34847.4215,0.00193944021
1.92889,138,4482,N,0.00310175,0.000516958333,-39836.8988,0.00194716382
1.92917,139,4487,N,0.00458134,0.000763556667,-18257.8352,0.0019657214
2.12194,139,7515,M,0.00341392,0,0,1.85978374e-07
1.93139,140,4510,N,0.00341392,0.000568986667,-32883.2009,0.0019438184
1.93361,141,4537,S,0.0037575,0,0,0
1.935,142,4555,N,0.00365009,0.000608348333,-28764.8312,0.00194036175
1.93611,143,4568,N,0.0062035,0.00103391667,-9956.92519,0.00201267695
2.13889,143,7718,M,0.0070645,0.00117741667,15624.5144,0.00414880534
2.17139,143,8220,S,0.00639835,0.00106639167,-9359.65362,0.0031787591
2.19833,143,8751,M,0.00651325,0,0,0.00126308575
1.93944,144,4608,N,0.00452806,0.000754676667,-18690.0981,0.00196510423
1.94139,145,4630,N,0.0057499,0.000958316667,-11590.0723,0.00196513015
1.94361,146,4655,N,0.00383421,0.000639035,-26068.0773,0.00195081417
1.94361,147,4656,N,0.00310175,0.000516958333,-39836.8988,0.00193906796
1.945,148,4672,N,0.00451002,0.00075167,-18839.9411,0.00195104426
1.955,149,4800,N,0.00428127,0.000713545,-20907.3318,0.00195292004
1.95778,150,4835,N,0.0080158,0.00133596667,-5963.24145,0.00203123653
1.97194,150,5131,M,0.00841945,0.00140324167,10999.8755,0.00536699432
1.97889,150,5326,M,0.00821715,0,0,0.00459831112
2.0325,150,6351,M,0.00854745,0,0,0.000947824165
2.04167,150,6529,S,0.00784,0.00130666667,-6233.69795,0.00174878819
2.05472,150,6755,M,0.00627915,0.001046525,19777.8322,0.00285729968
2.06667,150,6909,S,0.0049689,0.00082815,-15520.4112,0.00306142082
2.15083,150,7876,M,0.00499856,0,0,7.07065469e-05
2.15833,150,7988,S,0.00454596,0.00075766,-18543.178,0.00185728764
1.95778,151,4837,N,0.00669075,0.001115125,-8559.37211,0.00196559465
1.95861,152,4847,N,0.00437949,0.000729915,-19979.9092,0.00195780421
1.95917,153,4859,N,0.00426107,0.000710178333,-21106.0615,0.00195395576
1.96,154,4871,N,0.00471767,0.000786278333,-17217.706,0.00195586233
1.96722,155,5012,N,0.00341392,0.000568986667,-32883.2009,0.00195251037
1.96833,156,5030,N,0.00338201,0.000563668333,-33506.7812,0.00195101611
1.96833,157,5032,N,0.00341392,0.000568986667,-32883.2009,0.00194701206
2.03194,157,6331,S,0.00411402,0,0,2.00784649e-05
2.30556,157,10479,M,0.0052106,0.000868433333,28722.6994,0.0041253597
2.30889,157,10501,M,0.00424068,0,0,0.00380158129
1.96833,158,5033,N,0.00310175,0.000516958333,-39836.8988,0.00194640453
1.96917,159,5057,N,0.00367754,0.000612923333,-28336.9362,0.00195442149
1.96972,160,5067,N,0.00417831,0.000696385,-21950.5856,0.00195343848
1.97,161,5072,N,0.0066825,0.00111375,-8580.52168,0.00202656975
1.97056,162,5082,N,0.0061161,0.00101935,-10243.5642,0.0019544534
1.97139,163,5108,N,0.0051696,0.0008616,-14338.5421,0.00200767577
2.14472,163,7773,S,0.00443638,0.000739396667,-19470.6876,0.00190065772
1.97139,164,5109,N,0.00367754,0.000612923333,-28336.9362,0.00194693738
1.97194,165,5132,N,0.007834,0.00112,-6243.25116,0.00138348063
1.97306,165,5152,S,0.00717355,0.00119559167,-7445.89649,0.00138675241
2.01083,165,6020,M,0.00757325,0.00126220833,13595.6158,0.00422644502
2.02,165,6161,M,0.00750195,0,0,0.00335865195
2.10306,165,7257,M,0.00805005,0.001341675,12032.6545,0.00394160829
2.17333,165,8253,M,0.0072724,0,0,0.0006076398
2.19222,165,8620,M,0.00637125,0,0,0.000397976635
2.19917,165,8769,M,0.00593345,0,0,0.000300484259
1.97222,166,5134,N,0.0079697,0.00132828333,-6032.43486,0.00210155627
1.98083,166,5392,M,0.00639835,0.00106639167,19047.7013,0.00537395186
2.00806,166,5971,S,0.0065735,0,0,0.00204440092
2.02722,166,6260,M,0.0077244,0.0012874,13068.6989,0.00340385224
2.03194,166,6337,M,0.00773055,0,0,0.00283300018
2.04139,166,6523,M,0.00752155,0,0,0.00266700105
2.05417,166,6744,S,0.0072374,0.00120623333,-7315.08432,0.00367836872
2.09556,166,7151,M,0.00728635,0,0,0.0011066717
2.10194,166,7241,S,0.0067881,0.00113135,-8315.6024,0.00108155715
2.13528,166,7692,S,0.00609635,0,0,0.000418072032
1.97222,167,5140,N,0.0086471,0.00144118333,-5124.24056,0.00198596213
1.98583,167,5513,M,0.00883045,0,0,0.00134671445
1.99694,167,5762,M,0.0088634,0,0,0.00115708561
2.00917,167,5992,S,0.00824975,0.00137495833,-5629.79217,0.00116021982
2.02806,167,6276,M,0.00836715,0.000985036928,11137.8295,0.00157718822
2.09639,167,7155,S,0.00820075,0,0,0.000310546727
2.10778,167,7328,S,0.0086766,0,0,0.000214030637
2.12417,167,7547,M,0.0085876,0,0,0.00013672946
2.13667,167,7703,S,0.0080387,0.00133978333,-5929.31162,0.00198429119
2.15083,167,7874,M,0.0080387,0.00133978333,12066.6598,0.00521953471
2.16639,167,8121,S,0.0076116,0,0,0.00335689838
