t_event,osc_idx,bub_id,event_type,radius,cutoff_tau,weight,peak_accel
0.541667,88,8958,S,0.00822805,0.00137134167,-5659.52904,0.00131467676
0.547083,88,9034,M,0.00788765,0.00131460833,12533.2855,0.00538782972
0.555556,88,9209,S,0.00741585,0.001235975,-6967.2364,0.00448892534
0.574583,88,9590,M,0.00763065,0.001271775,13391.8256,0.00321320241
0.583194,88,9790,M,0.0081456,0,0,0.00228382512
0.588611,88,9916,M,0.00746245,0,0,0.00231557874
0.596944,88,10177,M,0.00680405,0,0,0.00195780216
0.601389,88,10246,M,0.00692905,0.00115484167,16241.4096,0.00495014777
0.609028,88,10378,M,0.0073071,0,0,0.00359578094
0.616667,88,10581,M,0.0071807,0,0,0.00293719204
0.622639,88,10685,M,0.00736865,0,0,0.00216825962
0.659722,88,11378,M,0.0071664,0,0,0.00079111089
0.666667,88,11500,M,0.0072374,0,0,0.000630214011
0.673333,88,11592,M,0.00704975,0,0,0.000527411158
0.680556,88,11719,S,0.0067881,0.00113135,-8315.6024,0.00172728209
0.687361,88,11832,S,0.00685145,0,0,0.00146786482
0.694306,88,11983,M,0.00718785,0.000416,15092.8017,0.000827848576
0.694722,88,11990,S,0.0067235,0.00112058333,-8476.18138,0.00318416069
0.826111,88,13410,M,0.0072092,0,0,4.76587069e-05
0.829722,88,13423,S,0.0062885,0.00104808333,-9689.54381,0.00198042586
1.19958,88,15607,M,0.0069137,0,0,4.83537334e-09
1.20139,88,15619,M,0.0067235,0,0,7.29321215e-09
1.20181,88,15622,S,0.005705,0.000950833333,-11773.2478,0.00195904955
1.26792,88,15857,M,0.00602615,0,0,0.000143732066
1.28431,88,15936,M,0.0058269,0,0,8.14395155e-05
1.29014,88,15986,S,0.00541925,0.000903208333,-13047.7299,0.0019332238
0.367222,89,5010,N,0.00359392,0.000598986667,-29671.1807,0.00195011636
0.3675,90,5012,S,0.00578315,0.000963858333,-11457.1657,0.0020559585
0.372222,90,5187,S,0.00470105,0.000783508333,-17339.6821,0.00387240007
0.369167,91,5065,N,0.00385911,0.000643185,-25732.7042,0.00195902612
0.371111,92,5140,S,0.0037575,0.00062625,-27143.5174,0.00195455081
0.373333,93,5230,N,0.00341392,0.000568986667,-32883.2009,0.00195006894
0.373611,94,5236,S,0.00602615,0.00100435833,-10551.6868,0.00201253646
0.394028,94,5865,M,0.0059853,0.00099755,21767.744,0.00359748814
0.400972,94,6122,S,0.00548125,0.000913541667,-12754.1879,0.00324196335
0.437083,94,6952,M,0.0062321,0,0,0.000302310291
0.456806,94,7301,M,0.00593345,0,0,0.000149869626
0.464583,94,7455,S,0.0057163,0.000952716667,-11726.7412,0.00190386615
0.472222,94,7627,S,0.00638935,0,0,0.00126412233
0.472917,94,7648,S,0.00636215,0,0,0.00122793366
0.485694,94,7853,M,0.00692905,0.00115484167,16241.4096,0.00500235886
0.491389,94,7960,M,0.00687495,0,0,0.00420224191
0.498472,94,8142,M,0.0068827,0,0,0.00327745098
0.52,94,8575,S,0.00643415,0,0,0.00150303605
0.527778,94,8713,M,0.00819525,0,0,0.000902479653
0.530833,94,8776,S,0.0077244,0.0012874,-6421.69327,0.0013943781
0.544306,94,9000,M,0.00745585,0,0,0.000986168804
0.560417,94,9307,S,0.0058485,0.00097475,-11202.5249,0.00269141343
0.588333,94,9906,M,0.0062035,0,0,0.000887014518
0.6575,94,11330,M,0.00606645,0,0,6.47121317e-05
0.660139,94,11388,M,0.0062885,0,0,5.85665355e-05
0.378194,95,5363,S,0.006251,0.00104183333,-9806.16185,0.00200967463
0.395833,95,5925,S,0.00701245,0,0,0.00104291981
0.401111,95,6133,S,0.0053558,0.000892633333,-13358.7552,0.00280667084
0.422917,95,6621,M,0.0074492,0,0,0.000882046692
0.427639,95,6727,M,0.0064519,0,0,0.000813640754
0.433472,95,6873,M,0.00675595,0,0,0.000662171503
0.449028,95,7153,M,0.0061843,0,0,0.000368944772
0.677778,95,11663,M,0.00652195,0,0,1.34799166e-07
0.6825,95,11746,S,0.0060464,0.00100773333,-10481.1195,0.0019458375
2.69917,95,18878,M,0.0062698,0.00097,19836.8713,0.00370011154
2.70014,95,18880,S,0.0044735,0.000745583333,-19148.851,0.00743684897
0.378611,96,5369,S,0.00359392,0.000598986667,-29671.1807,0.00195236227
0.381528,97,5432,S,0.0075797,0,0,1.79644517e-06
0.387917,97,5656,M,0.00773055,0.001288425,13047.9118,0.00419317327
0.390556,97,5761,S,0.00652195,0.00108699167,-9008.22012,0.00493910202
0.423056,97,6626,M,0.0066825,0,0,0.00169570251
0.428194,97,6743,S,0.0058377,0.00097295,-11244.0186,0.00262369703
0.443472,97,7062,M,0.00638935,0,0,0.00141939993
0.446667,97,7130,S,0.00627915,0.001046525,-9718.42512,0.00268058722
0.476528,97,7706,M,0.00599555,0,0,0.00114118705
0.485278,97,7847,M,0.0062226,0,0,0.000828190501
0.492222,97,7974,S,0.00586995,0.000978325,-11120.7919,0.00138638852
0.519167,97,8559,M,0.0060464,0,0,0.000479213857
0.574861,97,9601,M,0.0061939,0,0,5.44965993e-05
0.583056,97,9787,M,0.00624155,0,0,4.01354913e-05
0.587361,97,9881,M,0.00606645,0,0,3.51268175e-05
0.592361,97,10054,S,0.00562465,0.000937441667,-12112.0633,0.0019345377
0.381944,98,5446,M,0.00719495,0,0,0
0.388611,98,5687,M,0.00649585,0,0,0
0.395417,98,5916,M,0.0065564,0,0,0
0.430417,98,6789,M,0.0062698,0,0,0
0.43625,98,6935,M,0.006582,0,0,0
0.444444,98,7084,M,0.0063439,0,0,0
0.450833,98,7189,M,0.00646075,0,0,9.18635583e-08
0.453056,98,7230,S,0.00541925,0.000903208333,-13047.7299,0.00191379803
0.385972,99,5571,S,0.0078099,0.00130165,-6281.84534,0.00201612424
0.402222,99,6180,M,0.00794055,0,0,0.00128730251
0.40375,99,6218,S,0.00833015,0,0,0.00118602645
0.427778,99,6734,M,0.0081456,0,0,0.000623678229
0.436667,99,6944,M,0.0082062,0,0,0.000469083594
0.443611,99,7064,S,0.0072794,0.00121323333,-7230.9078,0.00224102247
0.450694,99,7188,M,0.00748885,0.00124814167,13903.8199,0.00567829914
0.465139,99,7471,M,0.00771205,0,0,0.00361341217
0.468611,99,7546,S,0.0072092,0.00120153333,-7372.43033,0.00338135347
0.489028,99,7911,M,0.007314,0,0,0.00185911092
0.505556,99,8269,S,0.00660745,0,0,0.0011011479
0.532361,99,8802,S,0.006641,0,0,0.000432131629
0.534444,99,8830,S,0.00683575,0,0,0.000434311828
0.539306,99,8932,S,0.00675595,0,0,0.000365042494
0.554306,99,9192,S,0.0068436,0,0,0.000219745399
0.561806,99,9329,S,0.00736865,0,0,0.000149971081
0.622917,99,10692,M,0.0086961,0.00144935,10311.0718,0.00407787616
0.625139,99,10721,S,0.0072724,0.00121206667,-7244.83599,0.00354993321
0.644583,99,11067,M,0.007749,0.0012915,12985.8471,0.00431035709
0.659028,99,11362,M,0.00777955,0,0,0.00290786532
0.662361,99,11415,S,0.0067961,0.00113268333,-8296.03451,0.00404997128
0.728889,99,12501,M,0.0085424,0.00142373333,10685.4875,0.00447192085
0.730972,99,12526,M,0.00859755,0,0,0.0044124004
0.763889,99,12950,M,0.0086471,0,0,0.00200476735
0.765278,99,12958,S,0.00805005,0.001341675,-5912.60211,0.00195432892
0.784306,99,13108,M,0.00794055,0,0,0.000154531248
0.785,99,13114,M,0.0081177,0,0,0.00015957375
0.799861,99,13241,M,0.0087638,0,0,0.000105236247
0.8125,99,13333,M,0.00844535,0,0,7.47335816e-05
0.814722,99,13346,S,0.00791125,0.00131854167,-6121.91011,0.00201480077
0.824583,99,13398,M,0.00820075,0,0,0.001530518
0.827639,99,13411,S,0.00763065,0.001271775,-6580.47116,0.00303746244
0.981389,99,14312,S,0.0068905,0.00114841667,-8070.25658,0.00199556998
0.387917,100,5654,S,0.00397903,0.000663171667,-24204.742,0.00197687203
0.388056,101,5662,S,0.00424068,0.00070678,-21309.5478,0.00196935111
0.388889,102,5694,S,0.00452806,0.000754676667,-18690.0981,0.00193305456
0.395,102,5900,M,0.0055658,0.000927633333,25173.1701,0.00386990101
0.398472,102,6036,S,0.00514185,0.000856975,-14493.7484,0.00334264444
0.391528,103,5794,S,0.00493887,0.000823145,-15709.7513,0.00196432164
0.392917,104,5830,N,0.00404765,0.000674608333,-23390.8676,0.0019740268
0.408333,104,6338,M,0.00459882,0,0,0.000709066043
0.412778,104,6448,S,0.00341392,0.000568986667,-32883.2009,0.00162146781
0.394028,105,5862,S,0.00475054,0.000791756667,-16980.2287,0.00196609581
0.408056,105,6328,M,0.00526435,0,0,0.000990251793
0.394583,106,5884,S,0.00459882,0.00076647,-18119.2823,0.00195742123
0.395833,107,5928,N,0.00289707,0.000482845,-45666.2443,0.00194399639
0.397639,108,6002,S,0.00522415,0,0,0
0.398472,109,6035,S,0.0044735,0.000745583333,-19148.851,0.00196365391
0.4,110,6089,S,0.00417831,0.000696385,-21950.5856,0.00195630073
0.400417,111,6106,N,0.00341392,0.000568986667,-32883.2009,0.0019495422
0.400972,112,6130,N,0.00294033,0.000490055,-44332.0653,0.00195715875
0.401667,113,6154,S,0.009767,0,0,4.09080929e-08
0.405139,113,6266,S,0.00853735,0.00142289167,-5256.84564,0.00199911939
0.402083,114,6164,S,0.00498378,0.00083063,-15427.8582,0.00197550036
0.409583,114,6365,S,0.0053039,0,0,0.00133952633
0.415694,114,6477,S,0.0053429,0,0,0.00101575272
0.402778,115,6191,S,0.00573875,0,0,4.05729056e-06
0.406667,115,6297,M,0.00514185,0.000856975,29496.0264,0.00398853011
0.402778,116,6192,M,0.0062321,0,0,0
0.416528,116,6494,M,0.0067072,0,0,0
0.423611,116,6642,M,0.00608645,0,0,7.36177516e-07
0.424028,116,6651,S,0.00445501,0.000742501667,-19308.1567,0.00179822448
0.40375,117,6217,S,0.00470105,0,0,0
0.404861,118,6260,N,0.00404765,0.000674608333,-23390.8676,0.00195572174
0.405972,119,6283,S,0.0042201,0.00070335,-21517.929,0.00196529171
0.406528,120,6296,N,0.00310175,0.000516958333,-39836.8988,0.00196091528
0.407639,121,6316,N,0.00341392,0.000568986667,-32883.2009,0.00194794638
0.408194,122,6334,S,0.00561295,0,0,1.59940015e-07
0.472222,122,7625,S,0.00452806,0.000695,-18690.0981,0.00157650431
0.472917,122,7650,S,0.00476681,0,0,0.00157172898
0.408889,123,6345,M,0.005975,0,0,0
0.437361,123,6957,M,0.00635305,0,0,5.20684874e-07
0.457361,123,7314,S,0.0055057,0.000917616667,-12641.1458,0.00198207903
0.465278,123,7474,S,0.0050855,0,0,0.00160735704
0.468611,123,7549,S,0.00505685,0,0,0.00141262001
0.761944,123,12919,M,0.00572755,0.000954591667,23771.2581,0.0041100089
0.7775,123,13074,S,0.00473416,0.000789026667,-17097.9516,0.00329194504
0.409444,124,6363,N,0.00356517,0.000594195,-30151.7517,0.0020584677
0.411528,124,6420,M,0.00270963,0,0,0.00195388169
0.409583,125,6364,S,0.00426107,0.000710178333,-21106.0615,0.00195511032
0.410417,126,6389,N,0.00478297,0.000797161667,-16750.7127,0.00197013975
0.426528,126,6705,M,0.0044735,0,0,0.000976955063
0.411667,127,6422,S,0.00452806,0.000754676667,-18690.0981,0.00195355175
0.411667,128,6424,N,0.00310175,0.000516958333,-39836.8988,0.0019431473
0.4125,129,6442,S,0.00367754,0.000612923333,-28336.9362,0.00195287028
0.414861,130,6466,N,0.00310175,0.000516958333,-39836.8988,0.00194069819
0.415694,131,6476,S,0.00452806,0,0,0
0.416528,132,6493,M,0.00548125,0,0,9.73795234e-07
0.417361,132,6510,S,0.00402503,0.000670838333,-23654.559,0.00177439503
0.417361,133,6511,S,0.0037575,0.00062625,-27143.5174,0.00197099022
0.419722,134,6548,S,0.00404765,0.000674608333,-23390.8676,0.0019752518
0.419861,135,6556,N,0.00397903,0.000663171667,-24204.742,0.00196675652
0.421111,136,6578,S,0.00404765,0.000674608333,-23390.8676,0.00195287363
0.421806,137,6596,N,0.00310175,0.000516958333,-39836.8988,0.00194692961
0.422917,138,6623,N,0.00310175,0.000516958333,-39836.8988,0.00194355918
0.423194,139,6628,S,0.00397903,0.000663171667,-24204.742,0.00194747585
0.423194,140,6632,N,0.00404765,0.000674608333,-23390.8676,0.00193617446
0.423333,141,6636,N,0.0027589,0.000459816667,-50356.1024,0.00193839266
0.424028,142,6649,S,0.00515575,0.000859291667,-14415.6921,0.00196448267
0.424028,143,6650,S,0.00397903,0.000663171667,-24204.742,0.00195238807
0.553056,143,9169,M,0.00424068,0,0,9.2812201e-07
0.594028,143,10120,M,0.00430127,0,0,1.07047555e-06
0.631944,143,10860,S,0.00397903,0.000663171667,-24204.742,0.00190726227
0.635,143,10924,M,0.005251,0.000875166667,28282.3679,0.00540312148
0.426111,144,6692,N,0.00310175,0.000516958333,-39836.8988,0.00194091586
0.426528,145,6704,S,0.00411402,0.00068567,-22642.1132,0.00195979625
0.428333,146,6745,N,0.0028525,0.000475416667,-47104.8171,0.00195821109
0.430278,147,6780,S,0.0052908,0,0,7.75322462e-07
0.497778,147,8126,M,0.0061939,0.00103231667,20326.0686,0.00405010812
0.553333,147,9175,M,0.0067801,0,0,0.000541279558
0.556944,147,9231,S,0.0062885,0.00104808333,-9689.54381,0.00196893872
0.578056,147,9645,S,0.00557765,0.000929608333,-12317.0741,0.00246557738
0.610694,147,10432,M,0.006016,0,0,0.000649687223
0.618056,147,10595,S,0.0058269,0.00097115,-11285.7434,0.00248350065
0.620417,147,10640,S,0.00573875,0,0,0.00233997685
0.630278,147,10804,S,0.00573875,0.000956458333,-11635.1592,0.00293829716
0.767222,147,12977,M,0.0054935,0,0,1.71374664e-05
1.16583,147,15477,M,0.00576105,0,0,2.97392027e-12
1.17278,147,15512,M,0.00607645,0,0,1.99324923e-12
1.175,147,15520,S,0.00470105,0.000783508333,-17339.6821,0.00188355953
0.430278,148,6781,S,0.0049689,0.00082815,-15520.4112,0.00198701591
0.430278,149,6786,N,0.00356517,0.000594195,-30151.7517,0.0020026626
0.472222,149,7628,M,0.00507125,0,0,7.53008243e-05
0.476528,149,7705,S,0.00518335,0,0,5.68688772e-05
0.484444,149,7831,M,0.00865695,0.001442825,10404.5516,0.00385563975
0.50125,149,8191,M,0.0100448,0,0,0.0023778574
0.512639,149,8417,M,0.0103115,0,0,0.00154970203
0.518889,149,8551,M,0.0103632,0,0,0.001366878
0.527361,149,8706,M,0.0104718,0,0,0.00113128112
0.530278,149,8758,M,0.0104416,0,0,0.0010986164
0.536111,149,8861,M,0.0105519,0,0,0.000985329198
0.548056,149,9055,M,0.0108165,0,0,0.000731768829
0.554861,149,9204,S,0.0106144,0.00176906667,-3400.68366,0.00261241338
0.5625,149,9344,M,0.0104685,0,0,0.00241802728
0.56625,149,9424,M,0.0107913,0,0,0.00215045328
0.576111,149,9618,M,0.0107849,0,0,0.00178607637
0.583333,149,9795,M,0.0108605,0,0,0.00152692547
0.589444,149,9939,M,0.0108071,0,0,0.00137473848
0.597222,149,10182,S,0.0100739,0.00167898333,-3775.41772,0.00242594344
0.602778,149,10266,M,0.0102837,0.00171395,7372.97934,0.00413320391
0.610278,149,10413,S,0.00977085,0.001628475,-4013.26192,0.00526018015
0.621528,149,10660,S,0.0096695,0,0,0.00456213708
0.630833,149,10820,M,0.00917145,0,0,0.00409300072
0.632222,149,10872,M,0.008854,0,0,0.00402823413
0.643194,149,11051,M,0.0098966,0,0,0.00304188486
0.652778,149,11248,S,0.008033,0,0,0.0030611599
0.659722,149,11379,M,0.00947655,0,0,0.00202760042
0.666389,149,11495,M,0.0091407,0,0,0.00183395741
0.673611,149,11598,M,0.00872525,0,0,0.00164819514
0.679583,149,11701,M,0.00827135,0,0,0.00153745541
0.685833,149,11815,S,0.00746905,0.00124484167,-6868.32898,0.00284050241
0.705833,149,12160,M,0.0070274,0,0,0.00171518614
0.714167,149,12317,M,0.00682785,0,0,0.00139955333
0.716944,149,12351,M,0.00638935,0,0,0.00131603054
0.727917,149,12487,M,0.00745585,0,0,0.000757253635
0.735972,149,12597,M,0.00667425,0,0,0.000649907845
0.742917,149,12685,M,0.00817325,0,0,0.00039673722
0.749861,149,12768,M,0.0089378,0,0,0.000292640018
0.756528,149,12833,M,0.00883045,0.00147174167,9999.67997,0.00435734334
0.763056,149,12937,M,0.0087349,0,0,0.00383683532
0.770694,149,13016,M,0.00853735,0,0,0.00329011603
0.777778,149,13080,S,0.0084557,0,0,0.00149160515
0.777917,149,13082,M,0.00846595,0.000862836148,10879.3615,0.00357718109
0.79125,149,13155,M,0.008512,0,0,0.00217475608
0.798611,149,13221,M,0.0083142,0,0,0.00192347749
0.800417,149,13251,S,0.0069672,0.0011612,-7893.53007,0.00397282541
0.863889,149,13510,M,0.0068827,0,0,0.000581898505
0.871528,149,13539,M,0.00689825,0,0,0.000453481811
0.89375,149,13684,M,0.00790535,0.00131755833,12477.2194,0.00412524315
0.902778,149,13727,S,0.0076433,0.00127388333,-6558.7052,0.00328740787
0.909583,149,13759,M,0.00752155,0.00125359167,13783.1773,0.00358838859
0.916667,149,13832,M,0.0075475,0,0,0.00311403336
0.923194,149,13903,M,0.0073822,0,0,0.00265858668
0.929583,149,13980,M,0.007152,0,0,0.00231604406
0.933333,149,14024,S,0.0072021,0,0,0.00204048964
0.960139,149,14160,M,0.00673165,0,0,0.000892451857
1.02944,149,14712,M,0.00365009,0,0,0.000178221716
1.03361,149,14755,M,0.00306297,0,0,0.000206633448
0.431528,150,6818,N,0.00341392,0.000568986667,-32883.2009,0.00195517127
0.434861,151,6910,N,0.00289707,0.000482845,-45666.2443,0.00195159581
0.435,152,6916,S,0.00428127,0.000713545,-20907.3318,0.00195341327
0.437639,153,6964,S,0.00475054,0.000791756667,-16980.2287,0.00196152344
0.439028,154,6992,N,0.00370457,0.000617428333,-27924.8506,0.00195055677
0.441944,155,7032,S,0.00417831,0.000696385,-21950.5856,0.00195922246
0.443194,156,7055,S,0.0053429,0.000890483333,-13423.349,0.00197694396
0.527639,156,8710,S,0.00539405,0,0,5.81433795e-05
0.529306,156,8733,M,0.00638935,0.00106489167,19101.406,0.00408264919
0.535,156,8841,M,0.00644305,0,0,0.00304016116
0.551944,156,9141,M,0.00656495,0,0,0.00169461582
0.559306,156,9282,M,0.0063163,0,0,0.00125225444
0.562778,156,9354,M,0.0064163,0,0,0.00111709313
0.574444,156,9587,M,0.006251,0,0,0.000752465097
0.582917,156,9782,S,0.00548125,0.000913541667,-12754.1879,0.00252073047
0.595278,156,10144,M,0.00492373,0,0,0.00159838563
0.599583,156,10213,M,0.00515575,0,0,0.00130618438
0.643056,156,11050,M,0.00579415,0,0,0.000156543991
0.899028,156,13711,M,0.0060058,0.00100096667,21619.3773,0.00410648201
0.919583,156,13858,M,0.0057721,0,0,0.00193336389
0.935139,156,14036,M,0.0060058,0,0,0.00102697781
0.954722,156,14147,M,0.0059543,0,0,0.000447395225
0.445556,157,7112,N,0.0037575,0.00062625,-27143.5174,0.0019548022
0.445694,158,7115,S,0.00538135,0.000896891667,-13232.188,0.00197610031
0.447778,159,7139,S,0.00409214,0.000682023333,-22884.9305,0.00194747778
0.451528,160,7200,S,0.00479902,0.000799836667,-16638.8402,0.0019734164
0.452361,161,7217,S,0.00310175,0.000516958333,-39836.8988,0.00194096339
0.453056,162,7229,S,0.00434074,0.000723456667,-20338.2841,0.00197924433
0.453611,163,7238,S,0.00383421,0.000639035,-26068.0773,0.00194799886
0.455833,164,7276,S,0.00388369,0.000647281667,-25407.9491,0.00194612135
0.457361,165,7313,S,0.00486217,0.000810361667,-16209.3727,0.00195666964
0.4625,166,7404,S,0.00341392,0.000568986667,-32883.2009,0.00194955886
0.464306,167,7447,S,0.00478297,0.000797161667,-16750.7127,0.00196000132
0.464583,168,7454,S,0.00310175,0.000516958333,-39836.8988,0.00194425359
0.467361,169,7519,S,0.0051696,0.0008616,-14338.5421,0.00201817272
0.475833,169,7685,S,0.0041571,0.00069285,-22175.1846,0.00344173408
0.468611,170,7547,S,0.00478297,0.000797161667,-16750.7127,0.00197917693
0.468611,171,7548,S,0.00468432,0,0,0
0.5275,171,8709,M,0.00390797,0,0,0
0.531389,171,8788,M,0.00479902,0,0,2.38946022e-07
0.534722,171,8832,S,0.00370457,0.000617428333,-27924.8506,0.0019382136
0.535694,171,8848,S,0.00413567,0,0,0.00185442486
0.469444,172,7574,S,0.0049689,0,0,0
0.472639,173,7644,N,0.00341392,0.000568986667,-32883.2009,0.00194692259
0.472917,174,7647,S,0.00404765,0,0,0
0.475833,175,7686,S,0.00404765,0.000674608333,-23390.8676,0.00196091931
0.47625,176,7694,N,0.00344524,0.000574206667,-32287.9259,0.00196979116
0.478611,177,7738,M,0.0130547,0,0,0
0.486111,177,7857,M,0.0133029,0,0,0
0.492639,177,7987,M,0.0134471,0,0,2.05135113e-08
0.493472,177,8012,S,0.0126441,0.00210735,-2396.46936,0.00204382488
0.506806,177,8288,M,0.0159784,0.00266306667,3053.89197,0.0044186512
0.512917,177,8421,S,0.0127674,0.0021279,-2350.40293,0.00561384557
0.520417,177,8583,M,0.0122323,0,0,0.0053042807
0.534722,177,8833,S,0.0119989,0.00199981667,-2661.13865,0.00599894897
0.541389,177,8955,M,0.0125162,0,0,0.00523721007
0.548611,177,9060,S,0.0119809,0.00199681667,-2669.14128,0.00425690686
0.553611,177,9179,M,0.0124356,0,0,0.00331897792
0.5625,177,9342,S,0.0123806,0,0,0.002661986
0.568056,177,9459,M,0.0122051,0.00203418333,5234.19146,0.00617048564
0.572083,177,9521,S,0.0094601,0.00157668333,-4281.27213,0.00782017562
0.583194,177,9791,M,0.0117559,0,0,0.00578089834
0.590278,177,9960,S,0.0094146,0.0015691,-4322.75738,0.00566785385
0.610694,177,10433,M,0.00979015,0,0,0.0021725232
0.616944,177,10582,M,0.00936025,0,0,0.00201651872
0.624167,177,10712,S,0.0091407,0.00152345,-4585.7215,0.00162326888
0.636667,177,10950,M,0.00922805,0,0,0.000344687017
0.735694,177,12592,M,0.00920635,0,0,3.26362094e-05
0.740694,177,12654,M,0.008759,0,0,2.91907176e-05
0.763333,177,12944,S,0.00825515,0.00137585833,-5622.42863,0.00196237648
0.853472,177,13459,M,0.00860255,0,0,0.000224325585
0.894722,177,13687,M,0.00852215,0,0,8.12338555e-05
0.946667,177,14093,M,0.00853735,0,0,2.20333108e-05
0.957917,177,14156,M,0.008854,0,0,1.59084392e-05
0.975694,177,14221,M,0.00893315,0,0,1.04459536e-05
1.01375,177,14584,M,0.00872525,0,0,4.57405966e-06
1.01889,177,14615,M,0.00856755,0,0,4.08853806e-06
1.02764,177,14680,M,0.00868145,0,0,3.1850014e-06
1.03319,177,14747,M,0.00891465,0,0,2.70797334e-06
1.03472,177,14764,M,0.008759,0,0,2.84493884e-06
1.04167,177,14788,S,0.0085575,0.00142625,-5232.11656,0.00200776847
1.04319,177,14795,S,0.00833545,0,0,0.00197964722
1.055,177,14829,M,0.00834075,0,0,0.0015375903
1.0575,177,14846,S,0.00805005,0.001341675,-5912.60211,0.00144392787
1.08944,177,15128,M,0.00859255,0.00139,10561.1105,0.0039718263
1.09083,177,15133,S,0.0081456,0.0013576,-5774.69091,0.00567341163
1.10097,177,15159,M,0.0082821,0,0,0.00459770297
1.11806,177,15201,S,0.00777955,0,0,0.00315265427
1.11875,177,15204,S,0.0078817,0,0,0.00312762755
1.15875,177,15415,M,0.00874455,0.001457425,10197.1201,0.00354704064
1.16667,177,15483,M,0.0082928,0,0,0.00325083246
1.17264,177,15511,M,0.0085069,0,0,0.00258588823
1.18208,177,15545,S,0.00842985,0,0,0.00203841534
1.20806,177,15641,M,0.00840385,0,0,0.000946405171
1.21319,177,15677,M,0.0087107,0,0,0.000803507063
1.21764,177,15696,M,0.00865205,0,0,0.000713595897
1.23583,177,15733,M,0.0084402,0,0,0.000449696031
1.24292,177,15747,M,0.00855245,0,0,0.000359028944
1.24903,177,15770,M,0.00855245,0,0,0.000333344214
1.25694,177,15792,M,0.00642525,0,0,0.000331170445
0.483889,178,7820,S,0.00490848,0,0,0
0.484167,179,7823,M,0.00539405,0,0,0
0.485833,180,7854,M,0.00561295,0,0,2.64163512e-06
0.51375,180,8430,M,0.0065306,0.00108843333,18283.9666,0.00408941102
0.517222,180,8511,M,0.0065392,0,0,0.00372062669
0.489444,181,7920,M,0.0053429,0,0,0
0.493056,182,7996,M,0.0064871,0,0,0
0.499583,182,8162,M,0.00726545,0,0,6.45218467e-07
0.506944,182,8291,M,0.00732775,0.000949931697,14521.9499,0.00226862281
0.508889,182,8331,S,0.0069137,0,0,0.00220405702
0.523889,182,8636,M,0.00656495,0,0,0.00139813089
0.530556,182,8767,M,0.006666,0,0,0.00108570684
0.539306,182,8930,S,0.00602615,0.00100435833,-10551.6868,0.0013952462
0.548194,182,9057,S,0.00627915,0,0,0.000965211114
0.631806,182,10855,M,0.006582,0,0,4.5802955e-05
0.659167,182,11363,S,0.0058485,0.00097475,-11202.5249,0.00196040007
0.665417,182,11474,S,0.0058377,0.00097295,-11244.0186,0.00179799347
0.669583,182,11543,M,0.006812,0.00113533333,16804.414,0.00435829783
0.693611,182,11965,M,0.00701245,0,0,0.00172648732
0.699583,182,12079,M,0.0066825,0,0,0.00158415871
0.700556,182,12088,S,0.006016,0.00100266667,-10587.326,0.00294574847
1.38347,182,16625,M,0.0065564,0,0,7.15301695e-14
1.39375,182,16645,M,0.00656495,0,0,2.87236155e-07
1.39778,182,16653,S,0.00562465,0.000937441667,-12112.0633,0.00192695566
0.496528,183,8083,S,0.00471767,0.000786278333,-17217.706,0.00197905169
0.496806,184,8089,S,0.00476681,0.000794468333,-16864.4958,0.00198348452
0.497222,185,8105,S,0.00370457,0.000617428333,-27924.8506,0.00197103558
0.498611,186,8143,S,0.00341392,0.000568986667,-32883.2009,0.00195365809
0.498611,187,8144,S,0.00419931,0.000699885,-21731.5554,0.0019634927
0.5,188,8170,M,0.00567085,0,0,1.48393861e-07
0.558472,188,9264,S,0.00470105,0.000783508333,-17339.6821,0.00195909439
0.57625,188,9620,M,0.00624155,0.00104025833,20016.8665,0.00394725938
0.603472,188,10279,M,0.0059853,0,0,0.00144561374
0.610417,188,10418,S,0.0055658,0.000927633333,-12369.5846,0.00262701746
1.94639,188,18153,M,0.00507125,0,0,4.61605899e-07
1.96528,188,18206,S,0.00443638,0.000739396667,-19470.6876,0.00195569269
1.96778,188,18213,S,0.00441757,0,0,0.00177740045
0.500833,189,8183,S,0.00404765,0.000674608333,-23390.8676,0.00196121164
0.504306,190,8250,S,0.0055658,0,0,0
0.548194,190,9059,M,0.0059853,0,0,0
0.555,190,9206,M,0.005975,0,0,0
0.55625,190,9223,M,0.00526435,0,0,0
0.505556,191,8268,S,0.00441757,0.000736261667,-19636.8799,0.00195380826
0.50625,192,8280,N,0.00356517,0.000594195,-30151.7517,0.00196092753
0.508889,193,8332,S,0.00568225,0,0,0
0.540417,193,8950,M,0.00569365,0,0,0
0.548194,193,9058,M,0.00612595,0,0,6.23710914e-07
0.553194,193,9173,S,0.00522415,0.000870691667,-14040.6218,0.00196534177
0.511944,194,8399,N,0.00397903,0.000663171667,-24204.742,0.00195413793
0.513889,195,8431,S,0.0123758,0.00206263333,-2501.5099,0.00201502766
0.517639,195,8519,S,0.0121554,0.0020259,-2593.0518,0.00373169861
0.562222,195,9335,M,0.0129523,0.00215871667,4647.67292,0.0025114468
0.569444,195,9472,M,0.013259,0.00220983333,4435.13348,0.00621495497
0.589861,195,9950,M,0.0127809,0,0,0.00476523095
0.592778,195,10082,S,0.0111789,0.00186315,-3065.88621,0.00703793588
0.603472,195,10280,M,0.0115359,0,0,0.00614670944
0.615972,195,10558,S,0.0114213,0.00190355,-2937.12152,0.00447864645
